nose,nose,nose,nose,lear,lear,lear,lear,rear,rear,rear,rear,tail,tail,tail,tail
x,y,z,confidence,x,y,z,confidence,x,y,z,confidence,x,y,z,confidence
67.73684692382812,-71.23387145996094,203.15850830078125,0.8121019,54.74317169189453,-51.08141326904297,216.1884002685547,0.85021245,66.94218444824219,-42.142433166503906,205.46160888671875,0.87004644,50.198951721191406,-34.72418975830078,268.6837158203125,0.8038804
66.72551727294922,-72.53660583496094,203.97372436523438,0.8135908,54.192344665527344,-51.59173583984375,216.5063018798828,0.8392085,66.89701080322266,-43.876739501953125,205.7576904296875,0.84162587,50.21920394897461,-34.59008026123047,269.2757568359375,0.81112486
65.7359848022461,-73.87138366699219,204.5762176513672,0.8261595,53.694549560546875,-52.15788269042969,216.8186798095703,0.8519663,65.96288299560547,-44.574424743652344,205.7117462158203,0.8544771,50.798770904541016,-34.46009063720703,269.472900390625,0.8151746
64.99349975585938,-74.64231872558594,204.36846923828125,0.86732155,53.430335998535156,-52.714866638183594,217.0393829345703,0.8458559,65.75106048583984,-45.736793518066406,206.55108642578125,0.8436409,51.01292037963867,-34.969482421875,270.21563720703125,0.8157918
64.451171875,-75.41580200195312,204.33181762695312,0.8468425,52.87493133544922,-53.082054138183594,216.98342895507812,0.85966676,65.95092010498047,-46.500526428222656,206.872802734375,0.8366383,51.22352600097656,-35.054405212402344,271.09429931640625,0.8051156
63.383697509765625,-75.99512481689453,204.192138671875,0.86996615,52.197227478027344,-53.732582092285156,216.84500122070312,0.8836994,65.31448364257812,-47.409088134765625,206.969482421875,0.8420927,51.13490295410156,-35.01960754394531,270.5775146484375,0.8211302
62.66669464111328,-76.58261108398438,203.57412719726562,0.8581544,51.60967254638672,-54.27165985107422,216.68092346191406,0.88255364,64.59661865234375,-47.9659423828125,206.91378784179688,0.8188755,51.27967071533203,-34.638084411621094,270.6426086425781,0.82606053
61.743980407714844,-77.24137878417969,203.06251525878906,0.8553637,51.168785095214844,-54.95818328857422,216.24586486816406,0.89362025,64.01573181152344,-48.34715270996094,206.67835998535156,0.8344133,51.178070068359375,-34.88153839111328,270.5592956542969,0.8301614
60.9359130859375,-77.79460144042969,202.552001953125,0.8421672,50.328399658203125,-55.25799560546875,215.57357788085938,0.86428857,63.42243194580078,-48.96337890625,206.1127166748047,0.8571761,51.32203674316406,-34.64695739746094,270.724365234375,0.81802136
60.30976867675781,-78.46597290039062,201.74978637695312,0.84471345,49.799781799316406,-55.792701721191406,215.10231018066406,0.85418063,62.90533447265625,-49.37957000732422,205.67153930664062,0.8520522,51.02644348144531,-34.734947204589844,270.24365234375,0.82631534
59.632179260253906,-78.86273193359375,200.89764404296875,0.819009,49.356685638427734,-56.302513122558594,214.4506378173828,0.86893904,62.26251983642578,-50.38710021972656,205.45431518554688,0.85389805,51.379547119140625,-35.0528564453125,270.7596130371094,0.81087357
58.691307067871094,-79.41419982910156,200.31068420410156,0.84168416,48.704376220703125,-57.102447509765625,213.83108520507812,0.8447067,61.77257537841797,-51.031829833984375,204.9108123779297,0.8584057,51.09214782714844,-35.3895263671875,270.2732238769531,0.8189077
58.74095916748047,-79.7619857788086,199.61769104003906,0.82890475,48.019832611083984,-57.80561828613281,213.4954833984375,0.8601666,61.323509216308594,-51.50372314453125,204.51385498046875,0.8441042,51.626190185546875,-36.061668395996094,270.5989990234375,0.7894278
57.86852264404297,-80.36083984375,198.8820343017578,0.86339295,47.54927062988281,-58.56889343261719,213.15924072265625,0.83914584,60.808319091796875,-52.25286865234375,204.39703369140625,0.8471794,51.29649353027344,-36.35900115966797,270.73321533203125,0.7984149
57.61946105957031,-80.88777160644531,198.177001953125,0.88477045,47.42662048339844,-59.30841827392578,212.8822479248047,0.84247077,60.35955810546875,-52.680747985839844,203.9667510986328,0.8557336,51.04180908203125,-36.692840576171875,270.52130126953125,0.79186475
57.18663024902344,-81.5445556640625,197.80352783203125,0.8728934,47.119598388671875,-59.43091583251953,212.8142547607422,0.8517186,60.43836975097656,-52.91064453125,204.17919921875,0.8358349,51.254486083984375,-35.78026580810547,270.91986083984375,0.81366384
56.74559783935547,-81.6534423828125,196.52410888671875,0.89103204,46.747135162353516,-59.95179748535156,212.04522705078125,0.8720642,60.01085662841797,-53.62156677246094,204.368896484375,0.77233106,50.885032653808594,-36.766998291015625,271.1053466796875,0.8297091
56.53112030029297,-81.9495849609375,195.9190673828125,0.8738581,46.463687896728516,-60.40809631347656,211.60231018066406,0.8766568,59.75523376464844,-53.53002166748047,203.61439514160156,0.8427761,50.63971710205078,-36.83659362792969,270.8965759277344,0.79840875
56.022056579589844,-82.39158630371094,195.30038452148438,0.8859315,46.2685432434082,-60.87571716308594,211.46078491210938,0.8920081,59.40399169921875,-54.19011688232422,203.6859588623047,0.80289257,51.09056854248047,-36.785789489746094,270.34478759765625,0.8051362
55.70227813720703,-82.49617004394531,194.6399383544922,0.8900005,45.946685791015625,-61.308746337890625,210.79580688476562,0.8730515,58.76478576660156,-54.73204040527344,203.14425659179688,0.7950943,50.97526550292969,-37.413421630859375,269.80499267578125,0.81922585
55.1953125,-82.76333618164062,193.7836151123047,0.8692378,45.39546585083008,-61.42003631591797,209.95913696289062,0.85959285,58.594879150390625,-54.739501953125,202.38934326171875,0.8039871,51.20404815673828,-37.72846984863281,269.21441650390625,0.82229865
54.696754455566406,-82.97571563720703,192.80809020996094,0.8619604,44.83943557739258,-61.70359802246094,209.24293518066406,0.86255676,58.669395446777344,-55.11259460449219,202.3861083984375,0.78491575,51.425865173339844,-37.870079040527344,268.8847351074219,0.80317897
54.41294860839844,-83.07174682617188,191.62774658203125,0.87571025,44.46645736694336,-61.91038513183594,208.52297973632812,0.87444234,58.180206298828125,-56.003379821777344,202.3598175048828,0.7753901,51.43763732910156,-37.91431427001953,268.76715087890625,0.82099116
53.79167175292969,-83.23580932617188,190.64871215820312,0.8690999,44.28404235839844,-62.20643615722656,207.37310791015625,0.9005853,58.13421630859375,-56.289955139160156,201.76925659179688,0.778653,50.93452453613281,-38.259193420410156,267.92181396484375,0.81774604
53.333892822265625,-83.23116302490234,189.66622924804688,0.8647748,44.24461364746094,-62.63421630859375,206.64801025390625,0.9126895,58.17161560058594,-56.198570251464844,200.99282836914062,0.74769306,50.863197326660156,-38.46466827392578,267.0970458984375,0.82089823
53.45526123046875,-83.13665771484375,188.2071533203125,0.885664,43.832393646240234,-62.924156188964844,205.75296020507812,0.88417166,57.926597595214844,-56.69953155517578,200.46734619140625,0.78971857,50.608489990234375,-38.70037078857422,266.2414855957031,0.81484854
53.014686584472656,-83.08963775634766,187.04782104492188,0.8697782,43.441192626953125,-62.96595764160156,204.93222045898438,0.8933308,57.57539367675781,-57.09699249267578,199.91708374023438,0.78979003,50.584442138671875,-39.22850036621094,265.86138916015625,0.81345826
52.60743713378906,-83.11759948730469,186.13478088378906,0.8813964,42.86812210083008,-63.3743896484375,204.3137969970703,0.8706456,56.97014617919922,-57.00437927246094,199.45106506347656,0.8093092,50.50941467285156,-39.721778869628906,265.4277038574219,0.8022239
52.49787139892578,-83.05538940429688,185.29421997070312,0.8872271,42.64412307739258,-63.38178253173828,203.69790649414062,0.87073225,56.940345764160156,-57.29315948486328,199.0965576171875,0.8064675,50.433555603027344,-40.20750427246094,265.6480712890625,0.7900691
51.808074951171875,-83.13174438476562,184.70819091796875,0.8872658,42.122802734375,-63.6588249206543,203.7538299560547,0.8687696,56.98443603515625,-57.33130645751953,198.8931427001953,0.7661715,50.42547607421875,-39.952980041503906,265.98602294921875,0.84841025
51.043975830078125,-83.08849334716797,183.94854736328125,0.88505876,41.836524963378906,-63.92706298828125,203.47491455078125,0.86078346,56.88995361328125,-57.44390106201172,198.62216186523438,0.77638406,50.474456787109375,-40.744468688964844,265.6827392578125,0.833889
50.214805603027344,-83.23999786376953,183.17579650878906,0.8949941,41.62650680541992,-64.09371185302734,203.25694274902344,0.8761677,56.66503143310547,-57.653541564941406,198.17994689941406,0.7693927,50.145530700683594,-40.777923583984375,265.2704772949219,0.8334086
50.01136779785156,-82.99625396728516,182.62071228027344,0.8999144,41.495819091796875,-64.38751983642578,203.1472625732422,0.8794961,56.7440185546875,-57.80792236328125,197.9619598388672,0.7746399,50.033050537109375,-41.13938903808594,265.23992919921875,0.82947606
49.68236541748047,-82.6497802734375,182.1012725830078,0.8965858,41.659393310546875,-64.55740356445312,203.0465545654297,0.8822233,56.70750427246094,-57.881019592285156,197.7320098876953,0.7786096,50.017555236816406,-41.48094177246094,265.20648193359375,0.8328037
49.46613311767578,-82.30899810791016,181.59722900390625,0.89135504,41.5147819519043,-64.31002044677734,202.79519653320312,0.86760885,56.68041229248047,-57.72979736328125,197.62503051757812,0.778156,49.997032165527344,-41.73906707763672,265.087890625,0.8373235
49.113502502441406,-81.455810546875,181.2281494140625,0.89624554,41.53640365600586,-63.97333526611328,202.69271850585938,0.8814391,56.502685546875,-57.398399353027344,197.45718383789062,0.75576967,50.05340576171875,-41.47637939453125,265.0542907714844,0.8343073
48.947052001953125,-80.82217407226562,180.82997131347656,0.8859035,41.48322296142578,-63.55411911010742,202.46441650390625,0.89526373,56.64439392089844,-57.2108154296875,197.4024658203125,0.7677999,50.01264190673828,-41.74549865722656,264.73321533203125,0.83149755
49.35807800292969,-80.51225280761719,180.4789276123047,0.8751978,41.223243713378906,-63.298118591308594,202.29476928710938,0.8860224,56.26298522949219,-56.67280578613281,197.2004852294922,0.79961574,50.097816467285156,-41.735939025878906,263.8562316894531,0.8505007
49.23143768310547,-79.86907958984375,179.94857788085938,0.8877843,41.13843536376953,-62.897621154785156,201.88992309570312,0.8777127,56.157073974609375,-56.102149963378906,196.8977813720703,0.8032644,49.909706115722656,-41.871421813964844,263.6986999511719,0.8487786
49.39405059814453,-79.26899719238281,179.46395874023438,0.8536057,41.13951873779297,-62.776702880859375,201.4886474609375,0.8821097,56.15350341796875,-55.95556640625,196.9176025390625,0.7770103,50.04595184326172,-42.322608947753906,263.6533508300781,0.86055547
49.42822265625,-79.03523254394531,178.85403442382812,0.85846686,40.956443786621094,-62.28570556640625,201.02182006835938,0.9026281,56.14862823486328,-55.54657745361328,196.272705078125,0.7585625,49.439918518066406,-42.28321838378906,263.2549743652344,0.86260676
49.31764221191406,-78.48744201660156,178.20928955078125,0.8818423,41.065765380859375,-61.97056579589844,200.3973388671875,0.91756403,55.994598388671875,-54.861480712890625,195.73696899414062,0.75865096,49.13282775878906,-42.29710388183594,263.32403564453125,0.8460069
49.17054748535156,-77.69825744628906,177.56689453125,0.8715225,40.856056213378906,-61.56684875488281,199.9520263671875,0.89460737,56.111083984375,-54.76227569580078,195.67697143554688,0.7836503,49.19316101074219,-42.4683837890625,263.05084228515625,0.84574664
49.36809539794922,-77.11219787597656,177.03707885742188,0.8823233,40.99446105957031,-61.13323211669922,199.26959228515625,0.91445434,55.83436584472656,-54.126731872558594,195.00619506835938,0.7594534,48.858734130859375,-42.25569152832031,262.102294921875,0.8439661
49.42731475830078,-76.6686782836914,176.42587280273438,0.8795711,41.06584167480469,-60.82347869873047,198.91981506347656,0.9231633,56.001914978027344,-53.58296203613281,194.5078887939453,0.79188544,48.63114929199219,-42.51415252685547,261.8291015625,0.82103044
49.66777038574219,-75.94839477539062,175.90911865234375,0.88207537,41.183921813964844,-60.52800750732422,198.38023376464844,0.9250309,55.9725341796875,-53.216407775878906,194.02017211914062,0.77725416,48.01421356201172,-42.32373046875,261.3132629394531,0.8287062
49.52692413330078,-75.59103393554688,175.31497192382812,0.85331756,41.11138916015625,-60.47090148925781,197.93556213378906,0.9105031,55.728759765625,-53.240760803222656,193.82911682128906,0.7794407,47.85414123535156,-42.422950744628906,260.8799133300781,0.84713656
49.76666259765625,-75.51856994628906,175.1765899658203,0.86180466,40.90595245361328,-60.45665740966797,197.5950927734375,0.9246131,55.6654052734375,-53.17771911621094,193.4635772705078,0.7934637,47.361976623535156,-42.662353515625,260.811767578125,0.8137651
49.75494384765625,-75.37791442871094,175.07757568359375,0.85362947,40.864418029785156,-60.51630401611328,197.2752685546875,0.92214537,55.64747619628906,-53.11505889892578,193.08726501464844,0.7901728,47.2969970703125,-42.691734313964844,260.84686279296875,0.80958706
49.74285888671875,-75.61449432373047,174.9929656982422,0.85619843,40.82666778564453,-60.46794128417969,196.96774291992188,0.91805065,55.67131042480469,-53.162269592285156,192.8807830810547,0.785853,47.31953430175781,-42.710731506347656,260.3888244628906,0.822692
49.68855285644531,-75.75846862792969,174.9623565673828,0.8578837,40.89347839355469,-60.46171569824219,196.8931884765625,0.91541624,55.79621887207031,-53.241363525390625,192.72793579101562,0.7796398,47.03314971923828,-42.60332489013672,260.40252685546875,0.8194736
49.308067321777344,-75.99063110351562,174.9295196533203,0.8685985,40.72589111328125,-60.74345397949219,196.9322509765625,0.91839945,55.49322509765625,-53.479248046875,192.70126342773438,0.772527,47.28001403808594,-42.755836486816406,260.3175048828125,0.8210742
48.75635528564453,-76.23869323730469,174.86288452148438,0.8537803,40.583702087402344,-60.70750427246094,196.87828063964844,0.900837,55.16749572753906,-53.52131652832031,192.50076293945312,0.77008265,47.00415802001953,-42.961761474609375,260.24578857421875,0.8192229
48.143821716308594,-76.36776733398438,174.70181274414062,0.8561006,40.55858612060547,-60.71404266357422,197.07928466796875,0.89561117,55.022308349609375,-53.469261169433594,192.3618621826172,0.75570923,47.31122589111328,-42.506378173828125,259.7708435058594,0.840471
47.76719665527344,-76.11616516113281,174.33177185058594,0.8677647,40.41839599609375,-60.52000427246094,197.41033935546875,0.85986215,55.093177795410156,-53.439064025878906,192.5880584716797,0.7917374,47.527915954589844,-42.3177490234375,259.9261779785156,0.85919946
47.33673858642578,-75.72433471679688,174.18994140625,0.897258,40.17041778564453,-60.36420440673828,197.33474731445312,0.88596046,55.24104309082031,-53.540367126464844,192.7315673828125,0.76471466,47.7178955078125,-42.18853759765625,260.158203125,0.8367968
47.22309112548828,-75.19300079345703,174.1991424560547,0.90108097,40.00950622558594,-60.07731628417969,197.39678955078125,0.8930371,54.98590087890625,-53.582496643066406,192.6639862060547,0.7669337,47.479652404785156,-42.08140563964844,260.25244140625,0.8378831
46.8450927734375,-74.53025817871094,174.0326385498047,0.89154464,39.90100860595703,-59.9422607421875,197.6529998779297,0.88010186,55.010597229003906,-53.21148681640625,192.8765106201172,0.7565804,47.433189392089844,-42.00321960449219,260.4969177246094,0.8241717
46.62171936035156,-73.68819427490234,174.0482940673828,0.90388364,39.732940673828125,-59.451377868652344,197.8953857421875,0.875991,54.66868591308594,-52.965476989746094,193.24627685546875,0.7852815,47.545135498046875,-42.33726501464844,260.2606506347656,0.833153
46.244873046875,-73.26385498046875,174.27935791015625,0.90754884,39.725547790527344,-59.10906219482422,197.9105987548828,0.8786853,54.56732940673828,-52.23307800292969,193.33181762695312,0.79045975,47.388214111328125,-42.7059326171875,260.6749267578125,0.8288374
46.009010314941406,-72.78582000732422,174.16519165039062,0.90107316,39.59601593017578,-58.70868682861328,198.26971435546875,0.8625626,54.638282775878906,-51.88623809814453,193.5184326171875,0.7893242,47.77014923095703,-43.03693389892578,261.4596862792969,0.81696916
45.99486541748047,-72.18681335449219,174.08447265625,0.8958551,39.77885437011719,-58.398773193359375,198.54876708984375,0.8960585,54.48994445800781,-51.434661865234375,193.5092010498047,0.7662559,47.64019775390625,-42.92363739013672,261.2730712890625,0.83049095
45.95625305175781,-71.46376037597656,174.0343780517578,0.89737123,39.67766571044922,-57.86762237548828,198.57400512695312,0.89890224,54.620216369628906,-51.149497985839844,193.88572692871094,0.7927965,48.080474853515625,-42.96800231933594,261.5812683105469,0.8235159
45.8052978515625,-70.64627075195312,173.7345733642578,0.8781187,39.80377197265625,-57.594276428222656,198.50149536132812,0.88891685,54.43836975097656,-50.66020202636719,193.73912048339844,0.75671935,47.66273498535156,-41.991485595703125,261.46893310546875,0.81362617
45.952980041503906,-69.83335876464844,173.65274047851562,0.8900727,39.846588134765625,-57.29292297363281,198.64083862304688,0.89754754,54.79364013671875,-50.35497283935547,193.76893615722656,0.7804647,47.63865661621094,-42.063446044921875,261.3677062988281,0.7998549
45.55219268798828,-69.04716491699219,173.52947998046875,0.90351015,39.92366027832031,-57.03788757324219,198.66693115234375,0.89784855,54.814727783203125,-50.129119873046875,193.79298400878906,0.77460486,47.925254821777344,-42.066444396972656,261.3585510253906,0.8192959
45.74121856689453,-68.2078857421875,173.37957763671875,0.89000267,39.88402557373047,-56.51850891113281,198.716064453125,0.876033,54.95446014404297,-49.68042755126953,193.8442840576172,0.77746713,48.31470489501953,-42.441551208496094,261.92926025390625,0.8213189
46.22740173339844,-67.88248443603516,173.7193603515625,0.8774905,40.05992126464844,-56.38298034667969,198.88502502441406,0.873631,55.05785369873047,-49.73875427246094,194.29425048828125,0.79290414,47.95594024658203,-41.78584289550781,261.20062255859375,0.806806
46.671180725097656,-67.71627807617188,173.74789428710938,0.8760402,40.15428924560547,-56.2066650390625,198.71536254882812,0.86877847,55.3729248046875,-49.587974548339844,194.02520751953125,0.7826116,48.155364990234375,-41.87409210205078,261.8883972167969,0.8314503
47.30915832519531,-67.71676635742188,173.9222869873047,0.8918803,40.46898651123047,-56.14000701904297,198.65554809570312,0.88729227,55.56482696533203,-49.19959259033203,193.91908264160156,0.76508963,47.83393096923828,-41.78648376464844,261.7867736816406,0.79883325
48.130393981933594,-67.9642105102539,174.4065399169922,0.86344403,40.66082763671875,-56.09971618652344,198.48216247558594,0.9106217,55.804412841796875,-48.9981689453125,193.71670532226562,0.7907355,47.53644561767578,-41.78218078613281,261.357421875,0.8124642
48.454627990722656,-68.68109130859375,174.8384552001953,0.862631,40.948524475097656,-56.240867614746094,198.50296020507812,0.90182227,56.15685272216797,-49.03533935546875,193.88153076171875,0.77324015,47.85443878173828,-41.900779724121094,261.7630920410156,0.8121612
49.41272735595703,-69.40052795410156,175.16976928710938,0.8727484,41.208457946777344,-56.43799591064453,198.427490234375,0.8909845,56.510589599609375,-49.191444396972656,193.66680908203125,0.7929205,48.15716552734375,-41.43164825439453,261.51025390625,0.8262546
49.96217346191406,-70.04657745361328,175.46063232421875,0.8312269,41.736900329589844,-56.716224670410156,198.41024780273438,0.9073877,56.62171173095703,-49.37818908691406,193.80491638183594,0.78914315,48.21531677246094,-41.508079528808594,261.94207763671875,0.82096213
50.42371368408203,-70.6390380859375,175.57643127441406,0.8301827,42.068878173828125,-57.15857696533203,198.32363891601562,0.92056376,56.805152893066406,-49.72783660888672,193.9140625,0.7838537,48.216880798339844,-41.30442810058594,262.3160400390625,0.8220764
51.00428771972656,-71.187255859375,175.52096557617188,0.85195136,42.53459167480469,-57.444786071777344,198.47769165039062,0.88857573,57.22013854980469,-50.10881042480469,194.3255615234375,0.759782,48.430084228515625,-41.368011474609375,262.36944580078125,0.8323381
51.420921325683594,-71.68335723876953,175.73492431640625,0.88251364,42.88105010986328,-58.17500305175781,198.59231567382812,0.8864891,57.18388366699219,-50.43513488769531,194.59426879882812,0.7808768,48.012115478515625,-40.602134704589844,262.1269226074219,0.85548216
52.08988952636719,-72.10591125488281,176.11781311035156,0.88515896,43.13188171386719,-58.35546875,198.72048950195312,0.8865741,57.948036193847656,-50.51283264160156,194.67576599121094,0.7900036,48.483055114746094,-41.07225036621094,262.36126708984375,0.83546704
52.65607452392578,-72.28984069824219,175.9400634765625,0.8800871,43.38313293457031,-58.91398620605469,198.6701202392578,0.90398884,58.19751739501953,-51.08538818359375,194.708740234375,0.7846725,48.551353454589844,-41.01671600341797,262.14471435546875,0.8393154
52.99479675292969,-72.5878677368164,175.99855041503906,0.89244246,43.74793243408203,-58.987266540527344,198.5882568359375,0.8800932,58.71696472167969,-51.23120880126953,194.63229370117188,0.7680847,48.31327819824219,-41.43219757080078,262.2596435546875,0.8355911
53.69465637207031,-72.76285552978516,176.29725646972656,0.88050216,44.04167175292969,-59.38426971435547,198.88726806640625,0.88706934,58.62053680419922,-51.49700164794922,194.69436645507812,0.7837855,48.99540710449219,-42.12616729736328,262.914306640625,0.78656715
53.91357421875,-72.85220336914062,176.35272216796875,0.8939074,44.176513671875,-59.48570251464844,198.95947265625,0.8943999,59.40631866455078,-51.70024108886719,194.88043212890625,0.7887996,49.36433410644531,-42.59007263183594,262.67803955078125,0.8180122
54.111732482910156,-72.88929748535156,176.60513305664062,0.86873996,44.36731719970703,-59.53770446777344,199.1939697265625,0.87899446,59.40576171875,-51.536766052246094,194.9707489013672,0.77945566,49.207740783691406,-42.204734802246094,262.7897033691406,0.7992168
54.48308563232422,-72.86869049072266,176.83474731445312,0.87356395,44.6053466796875,-59.53565979003906,199.3024444580078,0.8897792,59.47637939453125,-51.36780548095703,195.30955505371094,0.7860166,49.244712829589844,-41.73236846923828,262.89031982421875,0.79961514
54.57563781738281,-72.65814208984375,176.7878875732422,0.90590525,44.76728820800781,-59.47456359863281,199.326171875,0.9092994,59.50586700439453,-51.517845153808594,195.96632385253906,0.8007999,49.53417205810547,-41.43785858154297,262.727294921875,0.81168735
54.71809387207031,-72.30876159667969,176.66322326660156,0.90911674,44.81189727783203,-59.39695739746094,199.5247039794922,0.9075656,59.708099365234375,-51.41944122314453,196.25645446777344,0.7983675,49.15137481689453,-41.316307067871094,262.78704833984375,0.8097552
54.75450134277344,-71.82069396972656,176.62832641601562,0.9126236,44.77091979980469,-59.37443542480469,199.62628173828125,0.90881366,59.67909240722656,-51.261497497558594,196.38607788085938,0.7972698,48.93913269042969,-41.015098571777344,262.7200927734375,0.81113034
54.74589538574219,-71.56082153320312,176.61538696289062,0.91219044,44.690032958984375,-59.21577453613281,199.66305541992188,0.9089866,59.69384002685547,-51.34297180175781,196.55531311035156,0.7958044,48.88206481933594,-40.77644348144531,262.6512451171875,0.81640625
54.654396057128906,-71.3220443725586,176.57461547851562,0.91021436,44.748077392578125,-59.06114959716797,199.83396911621094,0.9022408,59.80229187011719,-51.10981750488281,196.6188507080078,0.7918032,49.031593322753906,-40.82505798339844,262.80322265625,0.8190032
54.53363800048828,-70.97601318359375,176.63955688476562,0.8789829,44.85157775878906,-58.92089080810547,200.1822509765625,0.90159714,59.63286590576172,-50.71038818359375,196.8299102783203,0.79554003,49.22393798828125,-40.924949645996094,263.11273193359375,0.80390674
